category,phenotype,phe_code,all_1_year_cases,all_1_year_noncases,all_1_year_hazards ratio,all_1_year_95% confidence interval (lower),all_1_year_95% confidence interval (upper),all_1_year_pvalue,new_1_year_cases,new_1_year_noncases,new_1_year_hazards ratio,new_1_year_95% confidence interval (lower),new_1_year_95% confidence interval (upper),new_1_year_pvalue
infectious diseases,Bacterial enteritis,8.5,1217.0,525171.0,5.7969352578760445,2.9197988261436048,11.509169084909288,5.108142818887036e-07,70.0,517553.0,4.487174618655454,1.8601258743355065,10.824394378954844,0.0008336503731478845
infectious diseases,Intestinal e.coli,8.51,371.0,525260.0,1518.470395399982,136.63405774016735,16875.385096817907,2.4902357273432407e-09,23.0,522069.0,1021.3615475505115,86.45183978917821,12066.595845255317,3.8048580809409184e-08
infectious diseases,Viral Enteritis,8.6,696.0,525130.0,0.5494525165277238,0.2936004619211637,1.028261556344938,0.061095448435088365,137.0,511404.0,0.4006601932856745,0.2013723909000323,0.7971727890116058,0.009166610456489038
infectious diseases,Intestinal infection due to protozoa,8.7,91.0,525281.0,43.19273603158971,1.5278359079597843,1221.0816856542256,0.027205841700154325,< 10,523782.0,2.060834871587692,0.0277088873484691,153.27358022502807,0.7422304819236011
infectious diseases,Tuberculosis,10.0,609.0,525247.0,7.456296564157749,2.3091585881118646,24.0764574329779,0.0007814179093344956,22.0,518585.0,3.89643549804245,0.8133898598426454,18.665353897259543,0.08883821736443089
infectious diseases,Diseases due to other mycobacteria,31.0,3228.0,525206.0,22.717543301966067,9.547394160143796,54.05524952883378,1.64933646062407e-12,42.0,523490.0,48.77036050331911,13.614961369008606,174.7010512301517,2.3591430557655646e-09
infectious diseases,Septicemia,38.0,24683.0,523944.0,4653.468790403429,3131.278972982687,6915.631590190633, < 2.225E-308,968.0,489272.0,5836.69285173926,3639.7391476689386,9359.732130079234,1.1731549899942123e-283
infectious diseases,Gram negative septicemia,38.1,205.0,525268.0,245.67093524280148,25.578073345109853,2359.6072936670807,1.8558105351067919e-06,13.0,519074.0,663.681784259962,30.07069991601945,14647.930110992693,3.857636008979169e-05
infectious diseases,Gram positive septicemia,38.2,65.0,525281.0,7647.791124093832,13.143670158343305,4449952.591106456,0.005904909014204417,< 10,522425.0,2294.209359334165,2.8554956387132724,1843251.4877971387,0.023365116532204893
infectious diseases,Bacterial infection NOS,41.0,5629.0,524844.0,108.28046731496892,70.73940799566404,165.74438398843702,3.6032950712489256e-103,254.0,498501.0,168.2199235342387,93.67418741212084,302.08901145166,5.443660780430867e-66
infectious diseases,Staphylococcus infections,41.1,614.0,525231.0,287.7473894724787,75.0609951014418,1103.0836992811985,1.476472222215806e-16,40.0,519503.0,349.5146535470306,68.73114683094897,1777.367302550132,1.6899886108222683e-12
infectious diseases,Streptococcus infection,41.2,7903.0,524717.0,46.02307756844439,32.60437883194116,64.96439265992123,4.2076404847968264e-105,404.0,511524.0,37.36267049570492,25.00396384416798,55.82991381969304,7.315662506291127e-70
infectious diseases,Rheumatic fever / chorea,41.21,60.0,525277.0,0.5712331695046816,0.0473232096668888,6.895291681170042,0.6594874478986137,< 10,524187.0,1.2651297398046977,0.0285519422213102,56.05759657721982,0.9032318216607595
infectious diseases,Herpes zoster,53.0,1165.0,525113.0,3.338258369481393,1.910213827311901,5.8338856006998085,2.3127092326210635e-05,131.0,510752.0,1.8490213451322717,0.9637931384239364,3.547317155988007,0.0644542194834617
infectious diseases,Herpes simplex,54.0,3106.0,524965.0,5.050417154849104,3.3481582939438286,7.6181324772281025,1.1474594330488982e-14,147.0,505889.0,3.517734497162838,1.9149177946607272,6.462134315651869,5.039642234163768e-05
infectious diseases,Viral hepatitis B,70.2,7291.0,524672.0,7.368940032309233,5.466736444167837,9.933033676372066,2.8805214419841966e-39,158.0,519939.0,8.369497894183564,4.630304719348596,15.12826892537598,2.002046316432851e-12
infectious diseases,Viral hepatitis C,70.3,4331.0,524925.0,27.64436374052077,18.2462902630088,41.883080648318135,2.8559469190290367e-55,71.0,515976.0,15.103061561774714,6.115383415574011,37.29978204765537,3.966413390516806e-09
infectious diseases,Chronic hepatitis,70.4,2420.0,524995.0,10.087924600191394,6.512981357231154,15.625136501605205,4.029570359701148e-25,39.0,516857.0,21.934145335836565,6.312430453989939,76.21576746394166,1.1776217463147768e-06
infectious diseases,Hepatitis NOS,70.9,756.0,525223.0,8.862553270530224,3.4922001239233977,22.491508987389544,4.395277924040345e-06,32.0,514097.0,9.70098748118026,2.5858310483492315,36.39416355917548,0.0007563676732138055
infectious diseases,Human immunodeficiency virus [HIV] disease,71.0,2757.0,525016.0,10.41050524785612,6.605082008882185,16.408368491094834,5.964725288267201e-24,39.0,517410.0,6.685430005368514,2.0411067314664337,21.89742146632897,0.001697374773976487
infectious diseases,Viral warts & HPV,78.0,611.0,525235.0,0.4516254616368876,0.148867006697847,1.370119290520279,0.16036704612258212,22.0,504223.0,0.0641265260899895,0.0083898800966476,0.4901394657610438,0.00811778832128658
infectious diseases,Viral infection,79.0,56434.0,521742.0,17.499102448494558,15.384459084372372,19.90441034186031, < 2.225E-308,1498.0,424896.0,12.792635931626986,10.535375308703934,15.53352674051878,4.917813101127296e-146
infectious diseases,Varicella infection,79.1,105.0,525272.0,115.1833768958566,11.196315538615464,1184.9621661139404,6.576735616346596e-05,13.0,520787.0,92.87382239535584,8.055917617522345,1070.709420806732,0.0002805960060506889
infectious diseases,Sexually transmitted infections (not HIV or hepatitis),90.0,858.0,525144.0,0.9711395513500164,0.5134374858829037,1.8368585351233984,0.9282411143124051,87.0,518233.0,0.7017184746392159,0.3054278068241695,1.6121938037339891,0.40392380910248366
infectious diseases,Gonococcal infections,90.2,74.0,525265.0,0.82847746915799,0.1602467794436898,4.283236888037541,0.8223812833756576,18.0,521814.0,0.9522116197293322,0.1563452858339398,5.7993879630666045,0.957635198248123
infectious diseases,Venereal diseases due to Chlamydia trachomatis,90.3,16.0,525282.0,6.508592370708793,0.236420249726225,179.1799758992882,0.268130575210605,< 10,524350.0,25.837862800355893,0.5047955889177078,1322.5059187251477,0.10533744471286353
infectious diseases,Dermatophytosis,110.1,438.0,525233.0,1.5081888517493698,0.5449830650282332,4.17376934900398,0.42882879494324844,43.0,517115.0,0.8594524618140433,0.2667801502596832,2.768791206539208,0.7996880306627441
infectious diseases,Dermatophytosis of nail,110.11,1231.0,525136.0,4.376680326630112,2.406515053850484,7.959780118915965,1.3135531068215128e-06,73.0,504997.0,1.890726587352256,0.7933082912115932,4.506251942307276,0.15059372831054693
infectious diseases,Althete's foot,110.12,988.0,525212.0,1.757451328617149,0.7438591229831898,4.152177579097838,0.19864917699210555,53.0,512868.0,1.7818881757347094,0.6408254539848408,4.954743060031883,0.26824244331414066
infectious diseases,Dermatophytosis of the body,110.13,826.0,525218.0,2.412833866399823,0.9898210657605728,5.881636053454275,0.052689245579616545,57.0,516543.0,1.2799121513032257,0.4705480407175281,3.4814194796255755,0.6288197097989535
infectious diseases,Dermatomycoses,110.2,136.0,525271.0,2.322795389344716,0.3618262026301591,14.911519346972115,0.37434189324426925,< 10,518397.0,1.620653513653478,0.1321606987211708,19.873667714626137,0.7057725253016978
infectious diseases,Candidiasis,112.0,6963.0,524744.0,4.0731798573958375,2.969559187345729,5.586955202440153,3.0244217655102376e-18,346.0,474394.0,3.710601766263119,2.495615580959437,5.517101901768728,9.24222998713384e-11
infectious diseases,Candidiasis of skin and nails,112.3,389.0,525239.0,4.85475046829944,1.6785733111034735,14.04085359486618,0.003547336708135507,35.0,505255.0,2.4386649233909714,0.6975527397878095,8.525644398424344,0.16272922123649766
infectious diseases,Mycoses,117.0,8797.0,524922.0,69.5831027589528,44.478106223446886,108.8582361227106,4.629998434957323e-77,154.0,517417.0,62.55777142490274,31.670771496230277,123.56739608052152,1.059135437335101e-32
infectious diseases,Histoplasmosis,117.1,56.0,525279.0,14.829972900925336,1.0036744149230812,219.12294761347928,0.049688794086562016,< 10,525075.0,16.595169402198408,0.0077649238084134,35467.1409897493,0.47270325035138355
infectious diseases,Aspergillosis,117.4,2732.0,525150.0,53.36302192245594,26.16212832417049,108.84481848771,7.782147580140939e-28,65.0,521352.0,71.90921664257745,24.879402521631544,207.8400168031864,2.8994604397342808e-15
infectious diseases,Spirochetal infection,130.0,82.0,525276.0,5.927948688964318,0.6386562557530602,55.02267509704167,0.11745876389860699,< 10,524500.0,4.214182258583092,0.2066709309459697,85.93047908222435,0.34975095769261755
infectious diseases,Protozoan infection,131.0,109.0,525262.0,3.228007503746723,0.742319721645631,14.03712193062206,0.11814016410796044,17.0,523608.0,3.2024094083882004,0.541742260935413,18.93045228043585,0.19919909447471107
infectious diseases,"Infestation (lice, mites)",132.0,1042.0,525236.0,0.6848869239493959,0.2291538137228916,2.0469661446005745,0.49804154963506814,31.0,523037.0,1.627197073395692,0.4238012095246505,6.247670502491797,0.47815242090087423
infectious diseases,Pediculosis and phthirus infestation,132.1,257.0,525266.0,0.9630914080494728,0.179657269858415,5.162858485992244,0.9649860630559136,17.0,524620.0,1.6514230905763856,0.2670090122367394,10.213880802161212,0.5894802871473376
infectious diseases,Arthropod-borne diseases,133.0,172.0,525270.0,67.6176930835513,8.551637843258872,534.6522504511227,6.49079772844902e-05,< 10,517935.0,85.73615193080865,3.161025678856922,2325.4122220737004,0.008206929518472243
infectious diseases,Helminthiases,134.0,61.0,525278.0,1.3568140216200733,0.1096356865030226,16.791469529532083,0.8120913809856396,< 10,524687.0,0.0103110872909019,9.60403956566797e-05,1.107018774689993,0.05519345368038522
infectious diseases,Intestinal helminthiases,134.1,607.0,525226.0,3.660921781655829,1.422274958205084,9.423176731112456,0.007140798962093473,43.0,517356.0,1.8288105582429548,0.5846591388214728,5.72050932904715,0.2995002643725992
infectious diseases,Other infectious and parasitic diseases,136.0,481.0,525247.0,32.22153719606533,9.110453853653672,113.9600151600624,7.123022791803114e-08,36.0,508355.0,43.96074304877403,11.217876406218034,172.27386533953333,5.661013585224126e-08
injuries & poisonings,Complication of internal orthopedic device,858.0,939.0,525123.0,0.8132079036513278,0.4447404925396577,1.4869504928247976,0.5018901292380636,77.0,517894.0,0.4919800807005574,0.1981303100840852,1.2216424619908224,0.12637621884433134
injuries & poisonings,Allergic reaction to food,930.0,213.0,525273.0,1.7325350658643637,0.2337071448744143,12.843756899527513,0.5907811723340854,< 10,521486.0,0.8967021998331973,0.0105477750831252,76.23170088942118,0.9616367895295397
injuries & poisonings,Adverse reaction to serum or vaccine,941.0,< 10,525285.0,4.124214830581469,0.0221256716706625,768.7517116753286,0.5952843251429428,< 10,525246.0,4.125268646467395,0.0221297402420793,769.0032155536918,0.5952230018024934
injuries & poisonings,Diaper or napkin rash,949.1,623.0,525184.0,3.2721566389697,1.5840446490374651,6.7592848954475695,0.0013615735191277855,92.0,521398.0,3.33629479373561,1.5490012141262313,7.1858322958036505,0.0020849809525280588
injuries & poisonings,Poisoning by antibiotics,960.0,152.0,525278.0,12.600914452144584,1.0147257118702968,156.47878354989592,0.0486852929430219,< 10,525278.0,12.600914452144584,1.0147257118702968,156.47878354989592,0.0486852929430219
injuries & poisonings,Allergy/adverse effect of penicillin,960.2,128.0,525267.0,1.5504087046501027,0.2891397248811853,8.313514002417264,0.608798400818606,20.0,525267.0,1.5504087046501027,0.2891397248811853,8.313514002417264,0.608798400818606
injuries & poisonings,Poisoning/allergy of sulfonamides,961.1,137.0,525278.0,3.091133724608753,0.2631927381363965,36.304602365061314,0.3692386686307552,< 10,525278.0,3.091133724608753,0.2631927381363965,36.304602365061314,0.3692386686307552
injuries & poisonings,"Poisoning by analgesics, antipyretics, and antirheumatics",965.0,17.0,525283.0,10.569083964419786,0.2612120011301003,427.6431992545356,0.2116928216856886,< 10,525283.0,10.569083964419786,0.2612120011301003,427.6431992545356,0.2116928216856886
injuries & poisonings,Adverse effects of sedatives or other central nervous system depressants and anesthetics,967.0,173.0,525264.0,14.475239136542775,2.967245508777242,70.61517068280776,0.0009495433279079268,19.0,523615.0,16.692729385156714,2.877025199812851,96.85254558917326,0.0017011705897437641
injuries & poisonings,Effects radiation NOS,990.0,13797.0,524853.0,1.9701510224830816,1.377332077450356,2.818125791839794,0.00020490913424786087,391.0,442229.0,2.3022075987155937,1.5810968192317305,3.35220447167759,1.3640041027418907e-05
injuries & poisonings,Sepsis,994.2,24503.0,523959.0,4507.917365509758,3031.5729404538065,6703.226138185042, < 2.225E-308,960.0,489560.0,5623.25441189386,3507.246582657505,9015.901629854598,1.8970495677244456e-281
mental disorders,Delirium dementia and amnestic and other cognitive disorders,290.0,1372.0,525164.0,26.17908651284348,12.872388517749917,53.24144541643627,1.977044007761681e-19,83.0,518402.0,15.532803109112397,6.727479267562461,35.863056998148025,1.3192191834895026e-10
mental disorders,Alzheimer's disease,290.11,624.0,525164.0,11.333114978548208,5.761651727023335,22.292131007257176,2.012772737357408e-12,44.0,521889.0,8.354673339737582,2.727146772968413,25.5947231390653,0.00020215231071004096
mental disorders,Transient mental disorders due to conditions classified elsewhere,291.1,134.0,525242.0,9.712474342906694,3.200588293432169,29.47338089538008,5.970814959425924e-05,35.0,524537.0,10.653659583080453,3.0175747370538337,37.613140486116514,0.00023692297134311782
mental disorders,Alteration of consciousness,291.8,1017.0,525170.0,664.2815005464529,234.9387099126359,1878.2341664016856,1.5867936530587352e-34,106.0,518513.0,632.4547209458472,213.9606812570256,1869.49757168786,1.960183054711333e-31
mental disorders,Aphasia/speech disturbance,292.1,873.0,525199.0,39.10904806669645,16.46491852491188,92.89554870064924,9.877125334173959e-17,64.0,516844.0,36.50777267753194,13.327330276366364,100.00633572035512,2.613449699383234e-12
mental disorders,Symbolic dysfunction,292.12,286.0,525255.0,3.399851739279263,0.93017300320606,12.426711815156372,0.06424077350654689,27.0,523910.0,4.4276550869790015,1.0789743404396293,18.169226861561235,0.038877279411780596
mental disorders,Memory loss,292.3,3105.0,524855.0,9.707726392254568,6.778877637792745,13.9019992308876,2.4483921079113075e-35,169.0,509286.0,10.91338273822343,6.128838144001904,19.43303445001469,4.716818663129342e-16
mental disorders,Altered mental status,292.4,5353.0,524733.0,419.8387203382816,268.00726753896566,657.6857139504946,2.75809462655273e-153,466.0,517309.0,505.6653722669079,306.7817750618248,833.483242797916,1.1079544682825878e-131
mental disorders,Hallucinations,292.6,1341.0,525139.0,1.969696636304382,1.06806898391386,3.6324478076798976,0.029942486271123656,69.0,518961.0,2.5754501092590862,1.0576062146810747,6.271656854137178,0.03722360686373821
mental disorders,Symptoms involving head and neck,293.0,38.0,525277.0,514.7506043155796,16.42697475166354,16130.06586111794,0.0003816349071633349,< 10,524169.0,229.3438722208092,1.6957016931463702,31018.78823252117,0.02993933627873747
mental disorders,"Swelling, mass, or lump in head and neck [Space-occupying lesion, intracranial NOS]",293.1,8065.0,524490.0,0.4400466051453892,0.3310344073401461,0.5849573651750682,1.586049306341051e-08,506.0,479545.0,0.3574039872705999,0.2485126653813566,0.5140084507198162,2.8627917013414735e-08
mental disorders,Schizophrenia,295.1,10754.0,524088.0,4.767363390142366,3.8539853691416623,5.897208088968825,5.774785816021515e-47,201.0,514949.0,4.937089141868024,2.939360358604884,8.292569205879964,1.5902094942683378e-09
mental disorders,Paranoid disorders,295.2,1705.0,525168.0,2.647141361341991,1.344322705513722,5.212556001759805,0.004864958923911839,50.0,521370.0,5.009384007795099,1.7678203630925915,14.194840528737004,0.00242870860148721
mental disorders,Psychosis,295.3,2594.0,524931.0,2.31351942084081,1.5637236405251032,3.422837624179074,2.7049236890584258e-05,209.0,514608.0,2.27758504834863,1.365817028692369,3.798015066064621,0.0016057643533740602
mental disorders,Mood disorders,296.0,1933.0,525144.0,2.979545566035607,1.6072822034141463,5.523418203240656,0.0005265922293259417,91.0,518363.0,3.617303800566901,1.6690526337736595,7.839708898820856,0.001121962337976775
mental disorders,Bipolar,296.1,3889.0,524817.0,3.042502441908828,2.166334924541254,4.2730332249900895,1.3548168743331045e-10,111.0,468922.0,1.3663442888842237,0.6684195985172016,2.793001162605035,0.39218375740742395
mental disorders,Major depressive disorder,296.22,5634.0,524627.0,4.229679286896243,3.175546144843871,5.633735443916435,6.16615139654816e-23,215.0,469418.0,2.664637123137433,1.606662793487642,4.419278909539737,0.00014650146695070152
mental disorders,Suicide or self-inflicted injury,297.2,31.0,525282.0,8.602417078429827,0.3076433625993777,240.5433972831333,0.2053989705456418,< 10,523692.0,8.625715855228954,0.3084180547007384,241.24065657356613,0.20485577038557976
mental disorders,Anxiety disorders,300.0,1445.0,525182.0,7.700008131409886,3.730313294007931,15.894140934225858,3.384266778817197e-08,66.0,516005.0,5.2797426249870965,2.1287504990105823,13.094856442341136,0.0003304108700299538
mental disorders,Anxiety disorder,300.1,27909.0,522837.0,34.34570523425362,29.199903087536843,40.398335039054544, < 2.225E-308,987.0,447547.0,33.821077654930896,26.24713902722095,43.58057053588056,3.6911054381802536e-163
mental disorders,Generalized anxiety disorder,300.11,6400.0,524819.0,14.362646471535705,10.108626556020992,20.406888366397048,5.246108566194841e-50,195.0,506310.0,9.896382425812371,5.792192538834619,16.908689492154394,4.986861409596119e-17
mental disorders,"Agorophobia, social phobia, and panic disorder",300.12,847.0,525130.0,19.335863628768795,10.444686457528311,35.79577269175584,4.249449922270913e-21,94.0,513461.0,15.413413724306208,7.024235635427588,33.82194660987752,8.997979513847341e-12
mental disorders,Phobia,300.13,154.0,525272.0,13.366975038995358,1.898761536915946,94.10134881041388,0.00921646162057224,10.0,524255.0,17.548641681698857,1.55942679445451,197.4795007805298,0.02035599493366737
mental disorders,Obsessive-compulsive disorders,300.3,283.0,525243.0,2.483035804628994,0.8176113015526165,7.540828747549773,0.10856567657687514,15.0,523495.0,1.0303096903201814,0.1457100388608129,7.285277433641235,0.9761308557497219
mental disorders,Dysthymic disorder,300.4,279.0,525244.0,3.4915921509542773,1.1354752058178632,10.736663985387858,0.02913573494330021,20.0,510433.0,12.901468149132608,2.38019570340915,69.93033394887662,0.0030211477792267483
mental disorders,Acute reaction to stress,300.8,337.0,525240.0,6.355984981049782,2.16329728574343,18.67452307436664,0.0007703993183996153,41.0,516396.0,6.60865304845759,2.083610364444286,20.96087438427388,0.0013437446115004328
mental disorders,Personality disorders,301.0,811.0,525176.0,2.0574625261074875,1.0160564772894816,4.166256641195102,0.04504717419693457,75.0,515569.0,1.6934430553963198,0.7144222319594632,4.014081944237061,0.2315897235048114
mental disorders,Schizoid personality disorder,301.1,< 10,525285.0,3.542298685756213,0.0189529251972908,662.0550573852195,0.6355512234517476,< 10,524680.0,3.625530402143564,0.0022421564476951,5862.42352106116,0.7325922991736138
mental disorders,Antisocial/borderline personality disorder,301.2,1323.0,525133.0,3.8162879781853865,2.1075895844763486,6.910289384477523,9.821289450207873e-06,67.0,520044.0,1.8359146988340207,0.7374214345649674,4.570768658742944,0.19173563707583965
mental disorders,Sexual and gender identity disorders,302.0,461.0,525239.0,4.051997750162484,1.3992092593622785,11.73426037418093,0.009904810191273985,18.0,523125.0,5.42357332398963,0.9537618924473072,30.841185660305708,0.05657504210637098
mental disorders,Decreased libido,302.1,< 10,525286.0,149.89744568203344,0.014528796277008,1546531.714919555,0.2880013026915659,< 10,525103.0,150.0081402050357,0.0145278065032668,1548922.2080920143,0.2879723342696754
mental disorders,Psychogenic and somatoform disorders,303.0,41.0,525279.0,4.183688665782804,0.3072478992112788,56.96784549912709,0.2827269303437835,< 10,513410.0,1.824988633281108,0.0640839773150705,51.972172314311024,0.7248007559499287
mental disorders,Dissociative disorder,303.1,213.0,525274.0,3.5602682040451,0.4633133302282376,27.358396268223725,0.22227462186989824,< 10,522819.0,3.540574965802159,0.2593618242015528,48.33275339212359,0.3431178650584922
mental disorders,Psychogenic disorder,303.3,385.0,525247.0,0.3770191456733335,0.104118275620485,1.3652112019446838,0.13733520757963788,35.0,522272.0,0.2654235553829578,0.0645350696013197,1.0916493030432777,0.06599960920406908
mental disorders,Somatoform disorder,303.4,528.0,525222.0,15.799143581935718,6.134204154751318,40.69198409858596,1.079496400900971e-08,39.0,519041.0,16.70155968471846,4.906090293411049,56.85629069583908,6.64888255271709e-06
mental disorders,Adjustment reaction,304.0,310.0,525244.0,9.788242104016696,3.135727860164739,30.55420870668659,8.574560449488561e-05,24.0,500805.0,22.21443283794209,4.551727828799244,108.41619817185362,0.000126221504944339
mental disorders,Eating disorder,305.2,100.0,525263.0,1.55809909984992,0.3375663364903236,7.191691061951377,0.5698372831229308,10.0,508930.0,0.6126057676670389,0.0503277303995462,7.45683986938353,0.7007504482027511
mental disorders,Other mental disorder,306.0,2423.0,525153.0,46.02798346752616,22.602797282299733,93.73066685626206,4.9088609625176225e-26,88.0,505933.0,20.771587069287875,9.118791567514986,47.31535162115637,5.112929377504229e-13
mental disorders,Conduct disorders,312.0,58.0,525269.0,2.797148423156,0.4949214241308402,15.808649453606376,0.2444188082285678,< 10,520752.0,2.1992685216993277,0.1846311208267405,26.197003023539157,0.5329659703273484
mental disorders,Impulse control disorder,312.3,57.0,525278.0,1.327227676214172,0.1082044642734124,16.27967308315308,0.8248307817824749,< 10,524172.0,3.042138400802714,0.0167599069361589,552.1871979892687,0.6750442832504322
mental disorders,Pervasive developmental disorders,313.0,666.0,525249.0,4.256299574039211,1.286192342964742,14.085052024340174,0.017683825790488456,14.0,522260.0,17.284705603032517,2.2198963399169878,134.58333274907594,0.006498191788164418
mental disorders,Attention deficit hyperactivity disorder,313.1,696.0,525186.0,6.891176550146052,3.3039485959036017,14.37320008675716,2.6560083317811885e-07,42.0,518782.0,1.717555532435586,0.5430321898833645,5.432453290906577,0.35721937014595934
mental disorders,Tics and stuttering,313.2,40.0,525274.0,1.822237325991631,0.2299214326444676,14.442102391436311,0.5699369209178315,< 10,524607.0,0.0179613454397365,0.0001399173490043,2.3057178562996943,0.10465121136935136
mental disorders,Autism,313.3,1360.0,525122.0,1.3674337943979165,0.7611504582695335,2.4566433111169927,0.2951409230868461,29.0,522644.0,0.4069595468699425,0.0905792744931517,1.828410237499864,0.24088386752835092
mental disorders,Develomental delays and disorders,315.0,3447.0,524839.0,4.45741195712902,3.147113244796118,6.313252752632967,3.9112694821473207e-17,218.0,515055.0,8.104599106042928,4.897983195129759,13.410525118784465,3.842792891175032e-16
mental disorders,Learning disorder,315.1,115.0,525266.0,5.215592801350597,1.042422713018022,26.09537180050861,0.044374134911976386,< 10,522262.0,4.8124446235589575,0.1768664919594893,130.94409799299996,0.3512453735968363
mental disorders,Speech and language disorder,315.2,1668.0,525188.0,1.8496570495736504,0.8746590000207621,3.9115028839311,0.10751017892895558,50.0,519389.0,1.233291264132233,0.4212000345250721,3.611128246700895,0.7020593701600579
mental disorders,Mental retardation,315.3,717.0,525210.0,3.5865288317216386,1.551037775467374,8.293279031772467,0.0028244305890370055,22.0,522057.0,1.852757517334775,0.3778828053360208,9.08406090345414,0.4471125553368885
mental disorders,Polyneuropathy due to drugs,316.1,6081.0,525036.0,8.772086034491181,5.475603125413517,14.05315389630325,1.6962004110977018e-19,130.0,519971.0,6.728278781822307,3.509847058038592,12.897922506976233,9.379558482030686e-09
mental disorders,Alcoholism,317.1,< 10,525283.0,1114.2257240759618,2.600492708956082,477409.1309377204,0.023265165286838627,< 10,523322.0,3251.401542688472,0.9612562171509932,10997704.67350475,0.05112444997062222
mental disorders,Alcoholic liver damage,317.11,1391.0,525197.0,49.72312936710244,20.751294521321768,119.1438727601908,1.9227296489703546e-18,36.0,519413.0,31.156188141168418,8.259635388526313,117.52432326932022,3.8351456122967055e-07
mental disorders,Tobacco use disorder,318.0,737.0,525163.0,20.254241524553176,10.111476650295137,40.57115631305545,2.1092737679523213e-17,49.0,487801.0,12.705200261762869,4.324147416430045,37.33039097560809,3.7891056715282675e-06
musculoskeletal,Unspecified osteomyelitis,710.19,3161.0,524980.0,10.24279465442416,6.679631820884971,15.706680419819936,1.4620949119816744e-26,182.0,518595.0,6.736461890742752,3.890805129670875,11.66337487821399,9.690533248018987e-12
musculoskeletal,Pyogenic arthritis,711.1,1797.0,525200.0,20.577092287702776,8.965458081767652,47.22756195555768,9.718747668865286e-13,39.0,523837.0,5.295501126141214,1.6258945301249128,17.247325492145205,0.005661757309159772
musculoskeletal,Behcet's syndrome,711.3,553.0,525231.0,13.5039308134027,4.900906135444496,37.20865945469241,4.816274795242251e-07,11.0,525079.0,3.990488688840789,0.4303230704486996,37.00475542517917,0.2232626478432781
musculoskeletal,Arthropathy associated with other disorders classified elsewhere,713.0,35.0,525279.0,0.7209569447210202,0.0490073298923227,10.606146412863328,0.8114876834046946,< 10,524822.0,0.6718438341938825,0.015828568115715,28.516422600235025,0.835248208701328
musculoskeletal,Rheumatoid arthritis and other inflammatory polyarthropathies,714.0,1710.0,525169.0,1.687862104445999,0.8474548890204833,3.36168747214109,0.13645822080196934,34.0,520709.0,2.186859905241081,0.612483212719217,7.8081425675636,0.22820254316902064
musculoskeletal,Rheumatoid arthritis,714.1,6160.0,524755.0,7.7989560421361,5.652955744649274,10.759630553404389,6.611740156733414e-36,78.0,504336.0,13.616454377892474,5.783420031594787,32.05851015702565,2.272763729825529e-09
musculoskeletal,Juvenile rheumatoid arthritis,714.2,281.0,525216.0,0.8949679369534469,0.3588339765019498,2.2321398212701204,0.8119004445250599,< 10,524255.0,13.569028774157692,1.0865454418268876,169.45314460511432,0.042929159210090155
musculoskeletal,Sacroiliitis NEC,715.1,502.0,525207.0,0.9053100884338792,0.3844454952925069,2.131866197564814,0.8199218234995954,44.0,520982.0,0.8600844607853058,0.2706129205987316,2.7335918700691093,0.7983571169788617
musculoskeletal,Unspecified monoarthritis,716.2,13.0,525282.0,0.65700669263409,0.019771539752056,21.83228011470864,0.8142101367808435,< 10,470853.0,0.2884883596980108,0.0007795035402607,106.76735817442103,0.6803436195792392
musculoskeletal,Arthropathy NOS,716.9,3900.0,524612.0,0.1742146779873604,0.124847548490085,0.2431025229834612,8.746438076091173e-25,182.0,436064.0,0.0709431249793373,0.0350253054139389,0.1436940212898456,2.021598010059501e-13
musculoskeletal,Polymyalgia Rheumatica,717.0,495.0,525220.0,20.31335515769841,7.900751047857092,52.22698389853838,4.1047236094509267e-10,18.0,523400.0,12.283486296511937,2.084226601856635,72.39329709264271,0.005581377167972639
musculoskeletal,Spondylosis and allied disorders,721.0,140.0,525269.0,1.3475648912536689,0.2273552245210166,7.987197742938378,0.742501147899054,15.0,522480.0,0.6845943430181831,0.0908601902243437,5.158138160786388,0.7130544667196732
musculoskeletal,Other allied disorders of spine,721.8,123.0,525266.0,6.845278835178469,1.3581293677667654,34.50175177965028,0.01975894548826781,14.0,519887.0,2.8115869380545617,0.3885658115650457,20.344098412568982,0.30593739941789316
musculoskeletal,Postlaminectomy syndrome,722.8,1042.0,525133.0,0.2393792982391904,0.1211787624518942,0.4728753394245571,3.853288010608624e-05,86.0,522454.0,0.1200298388003994,0.0455435666054092,0.3163380313903371,1.8047637401109773e-05
musculoskeletal,Torticollis,723.1,1330.0,525195.0,0.2290127113613928,0.0950280503237799,0.5519088499279905,0.0010221320963130537,69.0,520796.0,0.2383632757462379,0.0866760272489306,0.6555105607378662,0.005465594598421755
musculoskeletal,Enthesopathy,726.1,585.0,525152.0,0.3349166578183932,0.1655664701646649,0.6774872205265007,0.002340865545615999,72.0,480833.0,0.1870639412645101,0.0679147910318719,0.5152473796906801,0.0011840106767927803
musculoskeletal,"Other disorders of synovium, tendon, and bursa",727.0,76.0,525275.0,4.833381849978208,0.5724770273607312,40.80789095660616,0.14775426428145771,< 10,510006.0,1.6768375509593034,0.1369652298511597,20.529182299498665,0.6858812141455519
musculoskeletal,Synovitis and tenosynovitis,727.1,1349.0,525147.0,0.0941707183213592,0.0434125753597613,0.2042754689319944,2.23089060189967e-09,89.0,515722.0,0.0594922139050363,0.0215160551271282,0.1644968603403557,5.3838802624833725e-08
