category,phenotype,phe_code,all_7_days_mwu_stat,all_7_days_pvalue,all_7_days_c_pvalue,all_14_days_mwu_stat,all_14_days_pvalue,all_14_days_c_pvalue,all_21_days_mwu_stat,all_21_days_pvalue,all_21_days_c_pvalue,all_28_days_mwu_stat,all_28_days_pvalue,all_28_days_c_pvalue,all_3_months_mwu_stat,all_3_months_pvalue,all_3_months_c_pvalue,all_6_months_mwu_stat,all_6_months_pvalue,all_6_months_c_pvalue,all_9_months_mwu_stat,all_9_months_pvalue,all_9_months_c_pvalue,all_1_year_mwu_stat,all_1_year_pvalue,all_1_year_c_pvalue,new_7_days_mwu_stat,new_7_days_pvalue,new_7_days_c_pvalue,new_14_days_mwu_stat,new_14_days_pvalue,new_14_days_c_pvalue,new_21_days_mwu_stat,new_21_days_pvalue,new_21_days_c_pvalue,new_28_days_mwu_stat,new_28_days_pvalue,new_28_days_c_pvalue,new_3_months_mwu_stat,new_3_months_pvalue,new_3_months_c_pvalue,new_6_months_mwu_stat,new_6_months_pvalue,new_6_months_c_pvalue,new_9_months_mwu_stat,new_9_months_pvalue,new_9_months_c_pvalue,new_1_year_mwu_stat,new_1_year_pvalue,new_1_year_c_pvalue
genitourinary,Acute inflammatory pelvic disease,614.31,579862.0,0.0393714368673931,0.07064828652579083,987729.5,0.0620235084575475,0.0965560372721696,1686142.5,0.0587131332061341,0.08989060636098002,1969947.0,0.0373384968470719,0.06085456938056432,5517579.5,0.2032725143179389,0.24430432115241854,7773960.0,0.1245162628718436,0.16258890465220685,9152083.5,0.0362133796830136,0.05625431532361313,9692331.5,0.0534191733071639,0.07778842065730267,380817.5,0.0487271661641864,0.0925816157119542,550122.5,0.0504346053859877,0.08812301050169853,1159943.5,0.0541370967825655,0.09163831486632187,1378918.0,0.0333514469303177,0.06110283747308221,4172268.0,0.2897055444800715,0.33827691922056435,6281049.5,0.1749165060624435,0.2275940638727547,7428152.0,0.0572096664095768,0.09076791066854867,7945732.5,0.0844824150957789,0.12458405352040335
genitourinary,"Pelvic inflammatory disease, NOS",614.33,2073947.0,0.4052484518089554,0.43205990035596875,4705770.5,0.4343722935435421,0.4477872849514598,7303335.5,0.4843624663844215,0.487736135304512,8841217.0,0.2713192662595192,0.30727360109791874,16040956.5,0.4412319228558946,0.45574902500369574,19819943.0,0.2358703608863263,0.2755346592416502,20716703.5,0.1681302771365148,0.20685358420908467,21351033.5,0.1899063840730896,0.23039627360895124,1284361.5,0.3636273394508258,0.40738514203215265,2622748.5,0.4441487215588091,0.461933897638545,4282991.5,0.3233724271991322,0.36643859384562916,5514577.5,0.4568160929655843,0.4681729413083049,9003965.0,0.1196924350482467,0.17006005091311954,11526305.5,0.0401298444853506,0.06876486910964327,11997716.0,0.0274134665954249,0.04882573647556423,12519317.0,0.0355407352945884,0.0609697125676526
genitourinary,"Inflammatory diseases of uterus, except cervix",614.4,1314767.0,0.2516883171837094,0.30582152755449493,3030514.0,0.3330129660434754,0.36793154416061685,3693749.5,0.1797326364771304,0.22355934169805153,4204372.0,0.1216998183137265,0.16458605748013277,6540414.5,0.1835211018996961,0.22446424086712918,7286580.0,0.1886584591564504,0.22837412534046675,8051548.5,0.2775595625049901,0.3172542160946776,8465751.5,0.2997020186815635,0.3374064661931151,1197565.5,0.3437878210963188,0.397361842972272,2713009.0,0.3939760349649745,0.42499467664915175,3314425.5,0.2167470365376292,0.27552589390376603,3772631.5,0.1461422091122458,0.2038517746423656,5947827.0,0.218380665473826,0.27018471537331845,6626325.5,0.2240693537751403,0.27556310336926476,7365202.5,0.3257669112387736,0.36487329155267934,7461956.5,0.3273065237915522,0.3665113711468041
genitourinary,Cervicitis and endocervicitis,614.51,39861.0,0.1775886909106817,0.23275957755360022,88580.0,0.0585498707496147,0.0921516047490005,227372.5,0.0733568675677544,0.10837540142856573,254212.0,0.0710167981786671,0.10526519718956884,1433160.5,0.0639028294683899,0.09311298358544587,1753351.0,0.0502677936619888,0.07450788192858097,1909189.5,0.0284742818666392,0.04510222861478262,1933840.5,0.0285330017078521,0.0446547874261902,39651.5,0.1775145397991704,0.2485427586311762,88110.0,0.0585142288491783,0.09779508508532235,226149.5,0.0732751066313621,0.11787766338831217,252898.0,0.070975464452042,0.11413948195546031,1241038.5,0.0657260948925117,0.1033720271783635,1539282.5,0.051564679163345,0.08408369457119654,1686386.0,0.0286045549757611,0.050769341030277644,1708288.0,0.0286760439812109,0.05064278824411432
genitourinary,Vaginitis and vulvovaginitis,614.52,3173114.5,0.062326462863148,0.10211152165745754,6552933.0,0.0475239754638164,0.07768828115608259,9676859.5,0.0237684951045358,0.04140054568982837,13019303.5,0.0120891678117597,0.02211274040388435,28587131.5,0.0103108628279545,0.018322562418114793,39021485.0,0.017137530117118,0.02830001011416319,42296683.5,0.0076465260909914,0.01359238169315459,44418726.0,0.0118909412307661,0.02034283573302632,2210530.5,0.2198132125185691,0.2919345233306532,4611329.0,0.1249774924302473,0.18142503055206596,6564576.5,0.0486030664406318,0.08357670155135112,8833368.0,0.0846820842271532,0.1315788080871274,18387415.0,0.1391930811801191,0.19143158744075672,25693320.5,0.1910786523628184,0.2439147948722341,28200234.5,0.100431861707043,0.14487830263271315,30090379.0,0.1364639139185824,0.18560740654394467
genitourinary,Cyst or abscess of Bartholin's gland,614.53,1274184.0,0.0246871869586936,0.04786490094752633,2416879.5,0.0033263592092293,0.007399301263196815,3414331.5,0.0081984625720605,0.016332370320719113,4257822.5,0.003197349747053,0.006788527542281834,7171751.5,0.0003400449041136,0.0007592381910813803,10054339.5,0.0011277642789563,0.0023502607573450793,11177611.5,0.0001645348108171,0.00037046870306575887,11712174.5,0.0001342999428813,0.00030239148429410026,458327.0,0.1456074182034036,0.21281084198958988,958244.5,0.0495572860664379,0.08722445404733851,1150653.0,0.0512919449992374,0.08758256808100971,1655385.0,0.0327409580695881,0.06043537748935258,3058878.0,0.0373525722116343,0.06450057572627575,4419844.0,0.10797111721576,0.1548351766030261,4730265.5,0.0448557530664028,0.07462396161660889,5005906.5,0.0424108593405384,0.07125773428785023
genitourinary,Abscess or ulceration of vulva,614.54,859983.5,0.3149897235436821,0.3613009314392526,1809841.0,0.2967138843199659,0.3344713943741958,2516242.0,0.1360837426567646,0.18049377138747807,2989044.5,0.1314187784707934,0.17493834778114786,4605188.5,0.1049892612937179,0.14311694039512077,5132102.0,0.0596248761618012,0.08593239413637191,6433769.5,0.1476147352859672,0.18845310343113705,6518556.0,0.1485447328513678,0.1885167700550087,505004.0,0.4840376340657289,0.48823297650616865,950763.5,0.4488819439074773,0.46568765294366604,1496186.0,0.3481319332130803,0.3865929782263705,1700680.5,0.3592523754199616,0.39638857602517114,2850316.5,0.2766755108558296,0.32751341391061106,3177879.0,0.1575823929498297,0.2112941634910848,4404981.0,0.350595077984598,0.38671929968583096,4462393.0,0.3515008411764755,0.387220926658193
genitourinary,Endometriosis,615.0,3788189.5,0.0546533389507547,0.09136774181733318,9997622.5,0.395491960245465,0.41760279768534864,15806590.5,0.304369346333057,0.33774317816782207,20270907.5,0.1567600529784485,0.19853670470620444,40949157.0,0.0001763724150575,0.00040514816407909854,54154266.0,3.338874337104021e-07,9.402992052060515e-07,59765291.0,1.890128851062056e-08,5.769576988518871e-08,61782839.0,1.4939046775796674e-09,4.812671376695114e-09,1372611.5,0.3912222275488647,0.426237127903611,3220905.0,0.1500180895869357,0.21046333444240184,4858187.0,0.1149551583564623,0.169605978201101,6087896.5,0.0421715573084498,0.07461706176017613,10667860.5,6.095290451974251e-07,2.1722577674589086e-06,15072181.0,1.069241246125674e-09,4.619670512107079e-09,15943508.0,7.059643373001927e-10,2.991523879309567e-09,16984720.5,1.1178454092046739e-10,4.995984526226153e-10
genitourinary,"Disorders secondary to childbirth, surgery, trauma",617.0,2315554.0,0.2746602484437512,0.32607611620798005,5847540.0,0.3760369567997372,0.4060550094461025,7807748.5,0.343985145157341,0.374717940688083,10162930.5,0.3595434246982818,0.3885820009757201,19839811.5,0.3682705600819402,0.3978397291396143,23003862.5,0.1868340712318179,0.22663690596455674,24235854.5,0.2133007225139676,0.25320391890263505,24537299.0,0.2121648944310268,0.25271518142125726,993362.0,0.0679714034642871,0.11885558965239079,2249947.0,0.1634877314321726,0.22444688846559058,3504964.0,0.2464908508488212,0.30268083070226787,4252690.0,0.3375219698855642,0.3796638882332464,8354068.0,0.4136178909176231,0.4375641898654855,10060345.0,0.1680919755786742,0.22117945073316758,10429028.5,0.1684219035100317,0.2202774941657284,10558341.0,0.1677044335739964,0.22050428104761596
genitourinary,Prolapse of vaginal walls,618.1,1128481.0,0.2134135138222013,0.2679252670334916,1997980.5,0.0758324840158075,0.11283992776945145,2738073.0,0.0141934575973051,0.026599590904579355,3742911.5,0.0094840190863156,0.018096148988335902,10055195.5,0.0390402678029393,0.06009764850497051,14381273.0,0.0527968220645154,0.0776389676020541,15430493.5,0.0560067330087196,0.08133016568672607,16615617.5,0.0814406999167771,0.11234309988519853,398295.0,0.180384121586099,0.25065315999501225,864492.5,0.2954169514000909,0.34959004353661377,1481806.5,0.3403754157314002,0.37970941686283205,1928419.5,0.2753603725729684,0.32422528281373497,5330309.5,0.3565407886518474,0.39443490169219286,6829528.5,0.4479744501429574,0.4642665783581868,7077980.5,0.4478418841915939,0.464750200227399,7474956.5,0.4722117057000105,0.4819999853626476
genitourinary,Uterine/Uterovaginal prolapse,618.2,1362613.5,0.494901036127908,0.4954050086697898,2612279.0,0.0555738823613694,0.08858193669383893,3976137.0,0.0105186900574487,0.020510432250747786,4718721.0,0.0148808994600134,0.026785619028024274,12407556.0,0.096132769897641,0.13274310317934457,16119713.0,0.1239985928549261,0.16211610257820958,17205576.5,0.1239243192552429,0.1625277611186841,17431267.5,0.1251302319350331,0.16376419104497464,570356.5,0.0938881559857344,0.15308208970703807,1312141.5,0.2697469432249429,0.3268938366193823,2037250.5,0.498513340971378,0.49851334097137806,2290236.0,0.4843267375180652,0.487304155986414,5994125.0,0.4764190736422201,0.4821764038372922,7078514.5,0.3174393343165566,0.35818210602013245,7338325.0,0.3182817658670753,0.3584981576806908,7428899.0,0.3173261921164308,0.3580901326319414
genitourinary,Prolapse of vaginal vault after hysterectomy,618.5,45270.5,0.2076542320355464,0.26203351744665226,65559.5,0.2098561653204524,0.25586604322262224,168110.5,0.1476521262106875,0.19330394789807998,265696.5,0.08093461991042,0.1169183358649108,594417.0,0.1191532749608673,0.1594522160752501,1029582.0,0.2460217820995724,0.28579118946237964,1068464.5,0.2472645486285273,0.2879710594149812,1440102.5,0.3571335356821292,0.3907197616083483,45233.0,0.2077050250793685,0.28071241641924594,65508.5,0.2099311924467867,0.2687329316435125,78799.0,0.2114777441783891,0.26953045826657435,88246.5,0.2089596534097787,0.26649140214078276,119413.5,0.2078757060907616,0.2595218442499571,496826.5,0.4938262255563033,0.49609587816930456,514702.0,0.4933531225654994,0.4952043674883473,521260.5,0.493414915870003,0.4957765513311542
genitourinary,Noninflammatory female genital disorders,619.0,2817994.0,0.0154365728602218,0.03165425959930149,6486048.5,2.320492291791489e-05,7.125192589212516e-05,10396200.5,4.619877893528235e-06,1.4402375714091525e-05,14680808.5,1.6713272950190216e-07,5.591249536297187e-07,30333128.5,7.608989047945324e-15,3.204436038077787e-14,38818598.5,8.563699176028036e-20,4.078011119417127e-19,43427764.5,5.6774606841962556e-21,2.764791319234177e-20,45048125.5,9.470551584595074e-22,4.611938376312113e-21,1735661.0,0.1309574826236739,0.19510540488731914,4007461.0,0.0003221421570589,0.001031928709778962,6023974.0,7.156182764477834e-05,0.0002431107385144909,8474708.5,3.302172991197604e-05,0.00011418077032943827,16192173.0,1.137615540236598e-09,5.150016297017032e-09,20899492.0,2.518839912947306e-13,1.361789920850121e-12,23084788.0,5.97791250680846e-15,3.473323415819808e-14,24234165.5,2.64373394943637e-15,1.557205141315411e-14
genitourinary,"Noninflammatory disorders of ovary, fallopian tube, and broad ligament",619.1,2917575.5,0.01839906003255,0.03668615823934417,7468299.0,0.0119894807999783,0.023532294668192795,11248638.0,0.0003320376652442,0.0008264318189789121,14719769.5,0.0004129055608395,0.000985739331863517,26360126.5,2.998769145720969e-05,7.468088545593567e-05,30594512.0,2.603086432645587e-06,6.884304727961172e-06,32735437.5,5.892242483477773e-06,1.5046775317563971e-05,33566359.0,9.039402348702267e-06,2.258771899544457e-05,1631644.5,0.1207260971329525,0.18305536877977008,4491844.5,0.0562808028373676,0.09505422060933277,6422451.5,0.0038309143223438,0.009456054339962557,8453390.5,0.0044996630106759,0.010596328720584542,13886339.0,0.001655296126045,0.003905100015669635,16065657.0,0.0004873277261397,0.00122864920480614,17514661.5,0.0014082416168687,0.0033152354730452047,18137220.0,0.0021069482445352,0.004792366654422904
genitourinary,"Disorders of uterus, NEC",619.2,2006644.5,0.4325052897215852,0.4537382068263802,4053329.0,0.3921072641256084,0.4153432501478667,5204200.0,0.3357721746132855,0.36735290887421074,6145300.0,0.1451292802083935,0.18811270410509176,11807428.5,0.1485817517256372,0.19090711134443247,14808446.5,0.1483080612869939,0.18868986552020478,15353387.5,0.1491916890310432,0.18900144895329313,15542725.5,0.1481725709135617,0.188501435900971,808779.0,0.4069880200683487,0.43703096503302497,1596572.5,0.4696198206537205,0.4788073949685677,1902263.0,0.4643594265949515,0.4745811749791171,2356859.0,0.3917715717098634,0.42127001110767975,4142988.5,0.4196597460481304,0.44163146050091207,4918529.0,0.2377617927786027,0.28961105120381614,5100874.5,0.2369791073258545,0.28759053634247134,5164703.5,0.2361990318813669,0.2879028869463074
genitourinary,Noninflammatory disorders of cervix,619.3,8133470.0,0.2636842451441263,0.3172602362015621,17385631.5,0.0607037792611481,0.09493137615712223,23447490.0,0.1169107896642831,0.16119111146562928,28740056.5,0.139149746443339,0.18189626238158846,44295070.5,0.0729510601272446,0.10381497018107887,50159445.0,0.0552454383034727,0.08051153386324278,52763820.0,0.0445127579491191,0.0670573490255075,53594549.0,0.0318208073940033,0.049211795186885544,3158738.0,0.0007645330089937,0.0026168390859306807,6977057.5,1.3879281988356558e-05,5.5574958295044385e-05,9526499.0,3.9808342218821487e-05,0.0001421726507815053,11465139.0,3.6398862749598975e-05,0.0001232540800693317,18545530.5,2.1048981467265345e-05,6.489026495276586e-05,21563165.5,1.36291714271691e-05,4.188173955279015e-05,22412927.5,8.544756283599404e-06,2.6821040556853685e-05,22691714.5,8.422429350665001e-06,2.632183557368378e-05
genitourinary,Noninflammatory disorders of vagina,619.4,7921728.0,0.4920085559053153,0.4940188053676455,16446700.0,0.200918000202025,0.24707483808627403,26402815.0,0.2328473252109471,0.2736834995510784,34125694.0,0.1748661774157046,0.21621794436897945,69453601.5,0.1007057097890486,0.13818690773702574,87923217.0,0.196136180172144,0.2365438654390904,96087494.5,0.2054045422288458,0.24550063437625755,99687475.5,0.2360572535382201,0.2776988139938388,3986498.5,0.2560592058563217,0.3243416607513408,8460876.0,0.4804695522702867,0.4846432326733424,12934709.0,0.4961184029767557,0.49695379605421725,17266517.0,0.408137510025117,0.4328196920568736,34480778.0,0.4187926680138761,0.44157693813128585,42817549.0,0.4998092892747434,0.49980928927474344,46922640.5,0.4844666618621409,0.48879225705733864,48057233.0,0.4011155045894586,0.4284451773340235
genitourinary,Dysplasia of female genital organs,620.0,82146.5,0.1015611757272285,0.15187187898534302,425455.0,0.3233727573469984,0.3592631854654222,547016.5,0.1626456833351273,0.20782503981710718,613996.0,0.1576701654225973,0.19919324004320688,1166631.0,0.0136312625099711,0.02345845176134572,2050935.5,0.0712167478633984,0.10028088009954217,2397123.0,0.0836172309290448,0.11489139210329388,2786268.5,0.0578936207873548,0.0833683595641186,81957.0,0.1014556238618984,0.16118632391711166,117946.0,0.1018961661262728,0.15348309662593768,141493.0,0.1025550597209543,0.1543073815245841,158300.0,0.100394267357687,0.14982852666451166,235330.5,0.0252320348370303,0.04644358060662189,677691.5,0.1322010881533131,0.18159687516711903,702102.0,0.1319699591146514,0.18039441991881797,1034038.5,0.206434631401557,0.25778941549207435
genitourinary,Polyp of corpus uteri,622.1,2953187.5,0.0132894437991693,0.02803331170511475,8798777.0,1.0798395609083572e-06,3.7402055379559363e-06,13731284.5,1.5153904711530025e-07,5.270017720985698e-07,17709702.0,1.0693280032394014e-11,4.5312774137269636e-11,40633863.0,7.023995078050967e-17,3.191604781079299e-16,53163174.5,2.220458799446609e-19,1.0422153464069218e-18,57021134.0,7.974619546818137e-21,3.830012231889261e-20,59304551.5,3.667255683075221e-21,1.7612920643026405e-20,1866854.0,0.0315127603123426,0.06640048619814097,4320300.0,1.1065550888665883e-05,4.449370043517956e-05,7128569.5,5.989632855471347e-06,2.3453381662990217e-05,8897917.5,1.0708710345424369e-07,4.823831907892995e-07,18547263.5,1.8713232204120112e-12,1.0390496334331885e-11,21735584.5,5.747611760217945e-15,3.378392726500199e-14,23385952.5,1.0578813975407166e-15,6.366067344963957e-15,24858942.0,7.632599497450391e-16,4.629535052322588e-15
genitourinary,Mucous polyp of cervix,622.2,546583.5,0.0667619377529332,0.10776187982123708,1152166.0,0.0416861969408942,0.07001322674133413,1466244.5,0.0319603240836299,0.05354941717323428,2138837.5,0.0900899371080661,0.12832138100686735,4585423.0,0.0277525306685511,0.04430142029679353,6364209.5,0.0025135556717164,0.004951086975290271,6599459.5,0.0025403948396056,0.004898330381339159,7140990.0,0.0054224932504576,0.010084103789039277,149248.5,0.0013205490024522,0.0042688580600106635,451703.0,0.0010860800017765,0.0032313401910442187,625407.5,0.000853988059778,0.002385783261557535,925504.5,0.0023933516880487,0.006120498327249554,2504280.0,0.0009131592576881,0.0022885911570488986,3409587.5,4.282441619504084e-05,0.0001233489594677672,3535148.0,4.312266995068728e-05,0.00012319032398833978,4037141.5,0.0001617871488477,0.00043044674850083333
genitourinary,Hypertrophy of female genital organs,623.0,400136.0,0.4047986938234029,0.4320489859157493,676687.0,0.1661786442643536,0.21547256853447927,1008903.5,0.2467979617726254,0.2864214877452947,1147574.0,0.2551547939748602,0.2961494705308296,2679576.0,0.2990954208251462,0.3386447471847114,5167552.5,0.4476486045686845,0.4655188083438815,5688728.5,0.490411692493605,0.49276491558618474,5759018.5,0.4893823445710672,0.4931504473204113,398080.5,0.4056582408942875,0.43610603033785406,647122.5,0.313390508491685,0.36549548381129776,769858.0,0.3067578191590758,0.3526991434906827,875980.5,0.3154576155035032,0.35937282879865456,2303013.0,0.356757537948461,0.39443490169219286,4711364.0,0.4926324518021359,0.49557354106662627,4884839.0,0.4937435876432489,0.4952043674883473,4944998.5,0.4926515569607329,0.49556953261894054
genitourinary,"stress incontinence, female",624.9,1437458.0,0.0001278904412865,0.00042328721813027193,3478680.0,5.72652839285776e-08,2.1795646088405392e-07,5342949.5,1.1712243808354823e-09,4.666453044903576e-09,6793974.5,2.5320177614566477e-09,9.502074034691553e-09,15335355.5,8.902922518890957e-11,3.20257907276772e-10,20213082.5,8.40925408112784e-12,3.011148712211412e-11,21736295.5,1.0629406626376108e-12,3.918658006273164e-12,22867524.5,4.198618082175354e-13,1.5699832614419984e-12,690232.5,0.0297115388253925,0.06426046160797444,1694316.0,0.0110197524005756,0.025334885303715877,3117372.5,0.001893456351718,0.005016630279687862,3887641.0,0.0031645951594873,0.007769081116541473,9163637.5,0.0033847783805407,0.007696158987428739,11557002.0,0.0005877345405443,0.0014707911398275243,12532099.0,0.0002069048802491,0.0005409312679006887,12845602.5,0.0001663444528105,0.0004402727205556369
genitourinary,Pain and other symptoms associated with female genital organs,625.0,365668.0,0.289647394287359,0.33855337524907714,617956.5,0.2488309334033603,0.29398104862221514,736160.0,0.2444429347654415,0.2846937913528351,837269.0,0.2513388583925224,0.2924827006641866,2213034.0,0.2705947716567701,0.3114846482626821,4426934.5,0.449944126822889,0.46697388461100636,4584952.0,0.447751454556064,0.4636951265283868,4645191.0,0.4490521981902795,0.4633129589872584,164148.0,0.4935042107522717,0.49411309491008115,330017.5,0.4140661615732031,0.438235221665031,393659.5,0.4121775692851036,0.4330529418674311,447354.5,0.4180661374063597,0.4390812266663585,1019264.5,0.4042922415878895,0.4317892697086387,2041324.5,0.374532711563686,0.4054096053435617,2116341.5,0.375039031564658,0.4083945875946234,2142141.5,0.3741997988255988,0.4078539191210986
genitourinary,Dyspareunia,625.1,139134.5,0.3251866221470453,0.3686948668633743,198792.0,0.3214672678058032,0.35754303897067674,236286.5,0.3171126750844482,0.348823942592893,268993.0,0.3221160835556419,0.3553059186291625,538380.0,0.2711850418291568,0.31181765076027357,599486.0,0.2724798641358705,0.3113201956464661,1188035.0,0.372461043804313,0.4041105832778401,1339245.0,0.2616801587068566,0.30251161697800083,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,149114.0,0.2322615549795366,0.2828974936985786,505775.0,0.4695421216715419,0.4799031313774335
genitourinary,Disorders of menstruation and other abnormal bleeding from female genital tract,626.0,32235963.5,0.0465417298603391,0.08026407096967256,66202215.0,0.0022512296530102,0.005159929136618011,98095281.5,0.0003992019241102,0.0009758269256028335,123429576.0,1.2148854187830416e-06,3.6771978300665278e-06,245796149.5,1.3200494741567949e-12,5.160646246137509e-12,323023745.5,4.151606122702213e-18,1.848706658057994e-17,354095406.5,3.3065783191350617e-21,1.6177511682871075e-20,368012888.0,9.088195813505612e-23,4.53111476987637e-22,15759069.0,0.0001965819073119,0.0007722268173308686,32991281.0,1.3051211058271823e-06,6.0010592473680495e-06,50088384.5,2.405025115628284e-07,1.1166188036845605e-06,62919585.0,3.573097983187966e-10,1.927902318401419e-09,119562279.0,4.1463252121217114e-19,2.997882617397352e-18,160164756.0,8.20812367533557e-23,6.146972619084638e-22,176656316.0,4.515528345164001e-24,3.532532559255223e-23,183531536.5,8.026547704604159e-26,6.584340960765662e-25
genitourinary,Irregular menstrual cycle/bleeding,626.1,1680468.0,0.0637478156891014,0.10392056852800452,3607887.5,0.1414209318492155,0.1902719795444419,5602114.0,0.0234192664746606,0.04086258219371815,7393911.5,0.0042108792837462,0.008651442892060511,18022562.0,0.0155713750112618,0.026620370481299192,24938545.5,0.0148887304213502,0.024982378581396028,28574136.0,0.0157677932490982,0.0260392421637317,30454623.5,0.0164603884495485,0.0271830074237812,629535.0,0.0068243607114854,0.01857742638126592,1369412.5,0.0390155218227457,0.07224261362554654,2235766.0,0.0012990197060949,0.003537832998442955,2891100.5,0.0001688387465255,0.0005024231790549326,6346142.0,0.000155443386639,0.0004280016536227252,8537300.0,0.0001023965433423,0.00028054987891364277,10078860.0,9.86245825826549e-05,0.00026890402275217166,10842117.0,0.0002110294068248,0.0005499717789117596
genitourinary,Absent or infrequent menstruation,626.11,2583513.0,0.2059412692358806,0.26054088501785155,6181227.0,0.0661476571512113,0.1018673920128655,10786311.5,0.1078153362950348,0.15079793990813298,16964686.0,0.2737650733141314,0.30969864244768824,35860303.0,0.0995346980603378,0.13712492977461435,53795719.0,0.0553544312933004,0.08055770587656293,60112596.0,0.0139815864871399,0.02331006536948325,63354465.5,0.0173712383752438,0.028507345734922074,1085285.5,0.4189711685740213,0.4452764360073217,2160136.5,0.4729546719954993,0.47994661012426065,3509487.0,0.3235934659498325,0.36643859384562916,5447721.0,0.2184798608358796,0.27576763925557046,13722620.0,0.4591917739653134,0.47090584983177547,20808095.0,0.3196356584720229,0.358658879817109,22850728.5,0.1807755198610307,0.23161129308693812,23913005.5,0.1920220361682651,0.24397812326117477
genitourinary,Excessive or frequent menstruation,626.12,4089006.5,0.4934313760449142,0.4949418802572967,8844665.0,0.0448411534917952,0.07416761534344718,14842616.5,0.0089975280377471,0.017714977381712235,20050731.5,6.177099194990999e-05,0.0001623284207055774,47263094.0,8.809547118982715e-07,2.528169200904735e-06,61866284.0,1.8933747667032573e-06,5.032899252308149e-06,67773762.5,5.16166881538048e-08,1.526629166582871e-07,69551408.5,3.829758602173908e-09,1.2150779565079035e-08,2058664.0,0.4398378953046658,0.46165623509429976,4220636.0,0.0543901869139411,0.09350441793255357,7445663.5,0.0120912228962661,0.02590976334914177,9996414.0,0.0019445243494405,0.005065047509683319,22245587.0,1.4972999438199562e-05,4.74696038971311e-05,29330961.0,4.261437179513533e-05,0.00012309465681394804,31645876.5,1.8026958679886086e-05,5.472661784311686e-05,32835339.0,1.2962588409374268e-06,4.417684812425545e-06
genitourinary,Irregular menstrual cycle,626.13,2598133.0,0.0544180000587291,0.0911292914101035,7150485.5,0.0514644033509076,0.08309010928106224,10675546.0,0.0267548874360612,0.0459693481923498,14408497.5,0.0389851980429478,0.0629332482693301,30486476.5,0.0009453747006501,0.002002879733892803,43592587.5,5.800885427868524e-06,1.4815006411370104e-05,48790569.0,3.048010608274732e-07,8.578675018450655e-07,51988080.5,9.670165352807245e-08,2.773880308051832e-07,1196927.0,0.0766058982702369,0.12920306393041767,3287166.5,0.0968674336019568,0.14799619028852237,4281072.5,0.048409164997469,0.0833903460645447,5143869.0,0.029061664907171,0.054671561185521,11391513.5,0.0002835523856475,0.0007639950337153683,17592429.0,4.367458035933159e-05,0.00012544034302069387,20447800.0,6.258706775686202e-06,2.0016052801487005e-05,22365485.0,2.2366511283356502e-06,7.3998295447208685e-06
genitourinary,Irregular menstrual bleeding,626.14,1852006.5,0.4568784744534654,0.4746985115607392,5093415.5,0.2624922429563049,0.30571748126584913,7543470.0,0.1023041541103936,0.14479972581778788,10769248.0,0.1506862416692356,0.19252249720805606,23997876.5,0.0172006480611913,0.029022591842661583,31352323.0,0.0022997170432684,0.004555713230200914,35354612.5,0.0021300260906383,0.00417628711029663,36533633.5,0.0014005067388943,0.002819866453119926,1173289.0,0.470675230463007,0.4832470502294566,3351690.5,0.440481410495086,0.4591134875116894,4939299.5,0.2768496775756068,0.3260005261306964,6837988.5,0.1888183718647498,0.24722618822824574,14333494.5,0.0368479287123896,0.06384856613095109,19037471.0,0.0074769795853489,0.015522025381494347,21295081.0,0.0038041163545867,0.008284339042001525,22203294.5,0.0032241121382911,0.007065312406276733
genitourinary,"Infertility, female, associated with anovulation",626.15,39861.0,0.1775886909106817,0.23275957755360022,57617.5,0.1789499853559202,0.22674548777376724,69188.0,0.1798194704962588,0.22355934169805153,102804.0,0.0452654185420249,0.07126150256538599,648815.0,0.1661369634325605,0.20712141289546654,774355.0,0.0696203351790053,0.09843200713232503,969771.0,0.0162314926494944,0.026678764213533337,982419.5,0.0162678458570823,0.026950054766400597,39698.0,0.1775531580927161,0.2485427586311762,57394.5,0.1789735691946232,0.2403565650464638,68914.0,0.1798311472655255,0.23928636842806833,102401.5,0.0452679031455044,0.07847206980192137,412088.5,0.1221535358953064,0.17266428069589734,511217.5,0.0453879103489838,0.07584657415342583,696021.0,0.0095827053575429,0.019184274308309435,705407.0,0.0096214100168564,0.019186334260619903
genitourinary,Dysmenorrhea,626.2,821955.0,0.1179376029825074,0.1695746371391432,3112022.5,0.418685334451317,0.43793523488586034,4930255.0,0.2478305762817423,0.2869617199051754,6831266.0,0.111607448362769,0.15400919265255916,16670901.5,0.0199176421845861,0.03301548368517001,23048945.0,0.0009444815868331,0.0019841730110487467,27093944.5,0.0004427559561009,0.000955805125850857,27701261.5,0.0001650666584513,0.0003692837423045181,342480.5,0.2411884445401254,0.3101470191531171,1346305.5,0.1947135030389328,0.2549314392648699,2313007.0,0.1255902302793076,0.18330909359629477,2927665.5,0.1318536960661415,0.18847209539585294,6933251.5,0.0096959293501079,0.020258646563115403,9514004.5,0.0001756549104692,0.0004648877342523238,12005907.0,0.0001486160171741,0.00039462790983329403,12182696.0,7.722151631251523e-05,0.0002149965167280137
